CustomerID,Recency,Frequency,Monetary,CustLocation
C1026984,88,1,300.0,NEW DELHI
C1026992,107,1,60.0,NEW DELHI
C1027021,62,1,500.0,NEW DELHI
C1027041,31,1,165.0,NEW DELHI
C1027051,336,1,240.0,NEW DELHI
C1027052,88,1,235.39,NEW DELHI
C1027173,31,2,80.0,NEW DELHI
C1027191,107,2,355.0,NEW DELHI
C1027265,246,1,98.07,NEW DELHI
C1027366,32,2,60.0,NEW DELHI
C1027367,2,3,3687.0,NEW DELHI
C1027369,92,2,1166.0,NEW DELHI
C1027417,32,1,513.0,NEW DELHI
C1027427,62,3,4819.0,NEW DELHI
C1027446,62,1,9787.56,NEW DELHI
C1027724,115,1,250.0,NEW DELHI
C1027743,115,1,2924.0,NEW DELHI
C1027763,119,1,5400.0,NEW DELHI
C1027791,116,2,2975.0,NEW DELHI
C1027829,306,1,495.0,NEW DELHI
C1027830,112,1,18801.0,NEW DELHI
C1027848,154,1,670.0,NEW DELHI
C1027854,155,1,1180.0,NEW DELHI
C1027862,88,1,505.0,NEW DELHI
C1027919,108,1,29.0,NEW DELHI
C1027920,184,1,2.0,NEW DELHI
C1027966,110,1,1598.39,NEW DELHI
C1028039,88,2,2990.0,NEW DELHI
C1028049,105,1,9000.0,NEW DELHI
C1028126,92,2,1860.73,NEW DELHI
C1028137,277,1,500.0,NEW DELHI
C1028162,62,1,10.35,NEW DELHI
C1028165,109,2,3221.0,NEW DELHI
C1028191,114,1,261.0,NEW DELHI
C1028211,116,1,99.0,NEW DELHI
C1028221,104,1,110.0,NEW DELHI
C1028231,155,1,1950.0,NEW DELHI
C1028232,2,1,1.0,NEW DELHI
C1028245,102,1,500.0,NEW DELHI
C1028260,2,1,470.0,NEW DELHI
C1028278,119,1,2424.4,NEW DELHI
C1028344,337,1,780.0,NEW DELHI
C1028384,103,1,36.0,NEW DELHI
C1028414,104,1,872.0,NEW DELHI
C1028422,104,1,2280.0,NEW DELHI
C1028429,246,1,204.0,NEW DELHI
C1028431,123,1,3000.0,NEW DELHI
C1028470,108,2,295.0,NEW DELHI
C1028488,108,1,471.0,NEW DELHI
C1028525,107,1,1711.0,NEW DELHI
C1028541,93,1,111.0,NEW DELHI
C1028571,117,1,600.0,NEW DELHI
C1028573,1,2,1563.0,NEW DELHI
C1028575,104,2,388.12,NEW DELHI
C1028575,104,2,388.12,NEW DELHI
C1028743,1,2,259.0,NEW DELHI
C1028785,117,1,1415.16,NEW DELHI
C1028835,184,1,200.0,NEW DELHI
C1028849,105,2,2000.0,NEW DELHI
C1028864,74,3,1898.0,NEW DELHI
C1028891,276,1,98.0,NEW DELHI
C1028942,123,1,1000.0,NEW DELHI
C1029047,116,1,500.0,NEW DELHI
C1029065,111,2,1198.0,NEW DELHI
C1029068,74,1,300.0,NEW DELHI
C1029086,1,1,30.0,NEW DELHI
C1029239,104,1,548.0,NEW DELHI
C1029279,86,1,2000.0,NEW DELHI
C1029281,62,1,90000.0,NEW DELHI
C1029369,105,2,468.0,NEW DELHI
C1029421,106,1,100.0,NEW DELHI
C1029466,86,2,572.0,NEW DELHI
C1029528,87,1,691.0,NEW DELHI
C1029550,276,1,162.0,NEW DELHI
C1029556,110,1,177.0,NEW DELHI
C1029589,116,1,3200.0,NEW DELHI
C1029678,74,1,300.0,NEW DELHI
C1029742,76,1,159.0,NEW DELHI
C1029745,104,1,255.0,NEW DELHI
C1029756,184,1,500.0,NEW DELHI
C1029813,78,2,660.0,NEW DELHI
C1029852,78,1,1799.0,NEW DELHI
C1029864,337,1,15500.0,NEW DELHI
C1029868,116,1,1008.06,NEW DELHI
C1029949,63,1,430.0,NEW DELHI
C1029972,75,2,10000.0,NEW DELHI
C1029986,2,1,1085.0,NEW DELHI
C1030034,2,1,270.0,NEW DELHI
C1030067,102,1,335.0,NEW DELHI
C1030143,104,1,1484.0,NEW DELHI
C1030280,116,1,30000.0,NEW DELHI
